2740,-1.000000e-04,0.000000e+00
2741,-9.974874e-05,0.000000e+00
2741,-9.974874e-05,0.000000e+00
2742,-9.949749e-05,0.000000e+00
2742,-9.949749e-05,0.000000e+00
2743,-9.924623e-05,0.000000e+00
2743,-9.924623e-05,0.000000e+00
2744,-9.899497e-05,0.000000e+00
2744,-9.899497e-05,0.000000e+00
2745,-9.874372e-05,0.000000e+00
2745,-9.874372e-05,0.000000e+00
2746,-9.849246e-05,0.000000e+00
2746,-9.849246e-05,0.000000e+00
2747,-9.824121e-05,0.000000e+00
2747,-9.824121e-05,0.000000e+00
2748,-9.798995e-05,0.000000e+00
2748,-9.798995e-05,0.000000e+00
2749,-9.773869e-05,0.000000e+00
2749,-9.773869e-05,0.000000e+00
2750,-9.748744e-05,0.000000e+00
2750,-9.748744e-05,0.000000e+00
2751,-9.723618e-05,0.000000e+00
2751,-9.723618e-05,0.000000e+00
2752,-9.698492e-05,0.000000e+00
2752,-9.698492e-05,0.000000e+00
2753,-9.673367e-05,0.000000e+00
2753,-9.673367e-05,0.000000e+00
2754,-9.648241e-05,0.000000e+00
2754,-9.648241e-05,0.000000e+00
2755,-9.623116e-05,0.000000e+00
2755,-9.623116e-05,0.000000e+00
2756,-9.597990e-05,0.000000e+00
2756,-9.597990e-05,0.000000e+00
2757,-9.572864e-05,0.000000e+00
2757,-9.572864e-05,0.000000e+00
2758,-9.547739e-05,0.000000e+00
2758,-9.547739e-05,0.000000e+00
2759,-9.522613e-05,0.000000e+00
2759,-9.522613e-05,0.000000e+00
2760,-9.497487e-05,0.000000e+00
2760,-9.497487e-05,0.000000e+00
2761,-9.472362e-05,0.000000e+00
2761,-9.472362e-05,0.000000e+00
2762,-9.447236e-05,0.000000e+00
2762,-9.447236e-05,0.000000e+00
2763,-9.422111e-05,0.000000e+00
2763,-9.422111e-05,0.000000e+00
2764,-9.396985e-05,0.000000e+00
2764,-9.396985e-05,0.000000e+00
2765,-9.371859e-05,0.000000e+00
2765,-9.371859e-05,0.000000e+00
2766,-9.346734e-05,0.000000e+00
2766,-9.346734e-05,0.000000e+00
2767,-9.321608e-05,0.000000e+00
2767,-9.321608e-05,0.000000e+00
2768,-9.296482e-05,0.000000e+00
2768,-9.296482e-05,0.000000e+00
2769,-9.271357e-05,0.000000e+00
2769,-9.271357e-05,0.000000e+00
2770,-9.246231e-05,0.000000e+00
2770,-9.246231e-05,0.000000e+00
2771,-9.221106e-05,0.000000e+00
2771,-9.221106e-05,0.000000e+00
2772,-9.195980e-05,0.000000e+00
2772,-9.195980e-05,0.000000e+00
2773,-9.170854e-05,0.000000e+00
2773,-9.170854e-05,0.000000e+00
2774,-9.145729e-05,0.000000e+00
2774,-9.145729e-05,0.000000e+00
2775,-9.120603e-05,0.000000e+00
2775,-9.120603e-05,0.000000e+00
2776,-9.095477e-05,0.000000e+00
2776,-9.095477e-05,0.000000e+00
2777,-9.070352e-05,0.000000e+00
2777,-9.070352e-05,0.000000e+00
2778,-9.045226e-05,0.000000e+00
2778,-9.045226e-05,0.000000e+00
2779,-9.020101e-05,0.000000e+00
2779,-9.020101e-05,0.000000e+00
2780,-8.994975e-05,0.000000e+00
2780,-8.994975e-05,0.000000e+00
2781,-8.969849e-05,0.000000e+00
2781,-8.969849e-05,0.000000e+00
2782,-8.944724e-05,0.000000e+00
2782,-8.944724e-05,0.000000e+00
2783,-8.919598e-05,0.000000e+00
2783,-8.919598e-05,0.000000e+00
2784,-8.894472e-05,0.000000e+00
2784,-8.894472e-05,0.000000e+00
2785,-8.869347e-05,0.000000e+00
2785,-8.869347e-05,0.000000e+00
2786,-8.844221e-05,0.000000e+00
2786,-8.844221e-05,0.000000e+00
2787,-8.819095e-05,0.000000e+00
2787,-8.819095e-05,0.000000e+00
2788,-8.793970e-05,0.000000e+00
2788,-8.793970e-05,0.000000e+00
2789,-8.768844e-05,0.000000e+00
2789,-8.768844e-05,0.000000e+00
2790,-8.743719e-05,0.000000e+00
2790,-8.743719e-05,0.000000e+00
2791,-8.718593e-05,0.000000e+00
2791,-8.718593e-05,0.000000e+00
2792,-8.693467e-05,0.000000e+00
2792,-8.693467e-05,0.000000e+00
2793,-8.668342e-05,0.000000e+00
2793,-8.668342e-05,0.000000e+00
2794,-8.643216e-05,0.000000e+00
2794,-8.643216e-05,0.000000e+00
2795,-8.618090e-05,0.000000e+00
2795,-8.618090e-05,0.000000e+00
2796,-8.592965e-05,0.000000e+00
2796,-8.592965e-05,0.000000e+00
2797,-8.567839e-05,0.000000e+00
2797,-8.567839e-05,0.000000e+00
2798,-8.542714e-05,0.000000e+00
2798,-8.542714e-05,0.000000e+00
2799,-8.517588e-05,0.000000e+00
2799,-8.517588e-05,0.000000e+00
2800,-8.492462e-05,0.000000e+00
2800,-8.492462e-05,0.000000e+00
2801,-8.467337e-05,0.000000e+00
2801,-8.467337e-05,0.000000e+00
2802,-8.442211e-05,0.000000e+00
2802,-8.442211e-05,0.000000e+00
2803,-8.417085e-05,0.000000e+00
2803,-8.417085e-05,0.000000e+00
2804,-8.391960e-05,0.000000e+00
2804,-8.391960e-05,0.000000e+00
2865,-8.366834e-05,0.000000e+00
2865,-8.366834e-05,0.000000e+00
2866,-8.341709e-05,0.000000e+00
2866,-8.341709e-05,0.000000e+00
2867,-8.316583e-05,0.000000e+00
2867,-8.316583e-05,0.000000e+00
2868,-8.291457e-05,0.000000e+00
2868,-8.291457e-05,0.000000e+00
2926,-8.266332e-05,0.000000e+00
2926,-8.266332e-05,0.000000e+00
2927,-8.241206e-05,0.000000e+00
2927,-8.241206e-05,0.000000e+00
2928,-8.216080e-05,0.000000e+00
2928,-8.216080e-05,0.000000e+00
2929,-8.190955e-05,0.000000e+00
2929,-8.190955e-05,0.000000e+00
2984,-8.165829e-05,0.000000e+00
2984,-8.165829e-05,0.000000e+00
2985,-8.140704e-05,0.000000e+00
2985,-8.140704e-05,0.000000e+00
2986,-8.115578e-05,0.000000e+00
2986,-8.115578e-05,0.000000e+00
2987,-8.090452e-05,0.000000e+00
2987,-8.090452e-05,0.000000e+00
3040,-8.065327e-05,0.000000e+00
3040,-8.065327e-05,0.000000e+00
3041,-8.040201e-05,0.000000e+00
3041,-8.040201e-05,0.000000e+00
3042,-8.015075e-05,0.000000e+00
3042,-8.015075e-05,0.000000e+00
3043,-7.989950e-05,0.000000e+00
3043,-7.989950e-05,0.000000e+00
3091,-7.964824e-05,0.000000e+00
3091,-7.964824e-05,0.000000e+00
3092,-7.939698e-05,0.000000e+00
3092,-7.939698e-05,0.000000e+00
3093,-7.914573e-05,0.000000e+00
3093,-7.914573e-05,0.000000e+00
3094,-7.889447e-05,0.000000e+00
3094,-7.889447e-05,0.000000e+00
3139,-7.864322e-05,0.000000e+00
3139,-7.864322e-05,0.000000e+00
3140,-7.839196e-05,0.000000e+00
3140,-7.839196e-05,0.000000e+00
3141,-7.814070e-05,0.000000e+00
3141,-7.814070e-05,0.000000e+00
3142,-7.788945e-05,0.000000e+00
3142,-7.788945e-05,0.000000e+00
3182,-7.763819e-05,0.000000e+00
3182,-7.763819e-05,0.000000e+00
3183,-7.738693e-05,0.000000e+00
3183,-7.738693e-05,0.000000e+00
3184,-7.713568e-05,0.000000e+00
3184,-7.713568e-05,0.000000e+00
3185,-7.688442e-05,0.000000e+00
3185,-7.688442e-05,0.000000e+00
3222,-7.663317e-05,0.000000e+00
3222,-7.663317e-05,0.000000e+00
3223,-7.638191e-05,0.000000e+00
3223,-7.638191e-05,0.000000e+00
3224,-7.613065e-05,0.000000e+00
3224,-7.613065e-05,0.000000e+00
3225,-7.587940e-05,0.000000e+00
3225,-7.587940e-05,0.000000e+00
3257,-7.562814e-05,0.000000e+00
3257,-7.562814e-05,0.000000e+00
3258,-7.537688e-05,0.000000e+00
3258,-7.537688e-05,0.000000e+00
3286,-7.512563e-05,0.000000e+00
3286,-7.512563e-05,0.000000e+00
3287,-7.487437e-05,0.000000e+00
3287,-7.487437e-05,0.000000e+00
3314,-7.462312e-05,0.000000e+00
3314,-7.462312e-05,0.000000e+00
3315,-7.437186e-05,0.000000e+00
3315,-7.437186e-05,0.000000e+00
3341,-7.412060e-05,0.000000e+00
3341,-7.412060e-05,0.000000e+00
3342,-7.386935e-05,0.000000e+00
3342,-7.386935e-05,0.000000e+00
3367,-7.361809e-05,0.000000e+00
3367,-7.361809e-05,0.000000e+00
3368,-7.336683e-05,0.000000e+00
3368,-7.336683e-05,0.000000e+00
3392,-7.311558e-05,0.000000e+00
3392,-7.311558e-05,0.000000e+00
3393,-7.286432e-05,0.000000e+00
3393,-7.286432e-05,0.000000e+00
3416,-7.261307e-05,0.000000e+00
3416,-7.261307e-05,0.000000e+00
3417,-7.236181e-05,0.000000e+00
3417,-7.236181e-05,0.000000e+00
3439,-7.211055e-05,0.000000e+00
3439,-7.211055e-05,0.000000e+00
3440,-7.185930e-05,0.000000e+00
3440,-7.185930e-05,0.000000e+00
3461,-7.160804e-05,0.000000e+00
3461,-7.160804e-05,0.000000e+00
3462,-7.135678e-05,0.000000e+00
3462,-7.135678e-05,0.000000e+00
3482,-7.110553e-05,0.000000e+00
3482,-7.110553e-05,0.000000e+00
3483,-7.085427e-05,0.000000e+00
3483,-7.085427e-05,0.000000e+00
3502,-7.060302e-05,0.000000e+00
3502,-7.060302e-05,0.000000e+00
3503,-7.035176e-05,0.000000e+00
3503,-7.035176e-05,0.000000e+00
3521,-7.010050e-05,0.000000e+00
3521,-7.010050e-05,0.000000e+00
3522,-6.984925e-05,0.000000e+00
3522,-6.984925e-05,0.000000e+00
3539,-6.959799e-05,0.000000e+00
3539,-6.959799e-05,0.000000e+00
3556,-6.934673e-05,0.000000e+00
3556,-6.934673e-05,0.000000e+00
3573,-6.909548e-05,0.000000e+00
3573,-6.909548e-05,0.000000e+00
3590,-6.884422e-05,0.000000e+00
3590,-6.884422e-05,0.000000e+00
3607,-6.859296e-05,0.000000e+00
3607,-6.859296e-05,0.000000e+00
3624,-6.834171e-05,0.000000e+00
3624,-6.834171e-05,0.000000e+00
3641,-6.809045e-05,0.000000e+00
3641,-6.809045e-05,0.000000e+00
3658,-6.783920e-05,0.000000e+00
3658,-6.783920e-05,0.000000e+00
6328,-6.758794e-05,0.000000e+00
6328,-6.758794e-05,0.000000e+00
6329,-6.733668e-05,0.000000e+00
6329,-6.733668e-05,0.000000e+00
6330,-6.708543e-05,0.000000e+00
6330,-6.708543e-05,0.000000e+00
6331,-6.683417e-05,0.000000e+00
6331,-6.683417e-05,0.000000e+00
6332,-6.658291e-05,0.000000e+00
6332,-6.658291e-05,0.000000e+00
6333,-6.633166e-05,0.000000e+00
6333,-6.633166e-05,0.000000e+00
6334,-6.608040e-05,0.000000e+00
6334,-6.608040e-05,0.000000e+00
6335,-6.582915e-05,0.000000e+00
6335,-6.582915e-05,0.000000e+00
6336,-6.557789e-05,0.000000e+00
6336,-6.557789e-05,0.000000e+00
6337,-6.532663e-05,0.000000e+00
6337,-6.532663e-05,0.000000e+00
6338,-6.507538e-05,0.000000e+00
6338,-6.507538e-05,0.000000e+00
6339,-6.482412e-05,0.000000e+00
6339,-6.482412e-05,0.000000e+00
6340,-6.457286e-05,0.000000e+00
6340,-6.457286e-05,0.000000e+00
6341,-6.432161e-05,0.000000e+00
6341,-6.432161e-05,0.000000e+00
6342,-6.407035e-05,0.000000e+00
6342,-6.407035e-05,0.000000e+00
6343,-6.381910e-05,0.000000e+00
6343,-6.381910e-05,0.000000e+00
6344,-6.356784e-05,0.000000e+00
6344,-6.356784e-05,0.000000e+00
6345,-6.331658e-05,0.000000e+00
6345,-6.331658e-05,0.000000e+00
6346,-6.306533e-05,0.000000e+00
6346,-6.306533e-05,0.000000e+00
6347,-6.281407e-05,0.000000e+00
6347,-6.281407e-05,0.000000e+00
6410,-6.256281e-05,0.000000e+00
6410,-6.256281e-05,0.000000e+00
6411,-6.231156e-05,0.000000e+00
6411,-6.231156e-05,0.000000e+00
6412,-6.206030e-05,0.000000e+00
6412,-6.206030e-05,0.000000e+00
6413,-6.180905e-05,0.000000e+00
6413,-6.180905e-05,0.000000e+00
6473,-6.155779e-05,0.000000e+00
6473,-6.155779e-05,0.000000e+00
6474,-6.130653e-05,0.000000e+00
6474,-6.130653e-05,0.000000e+00
6475,-6.105528e-05,0.000000e+00
6475,-6.105528e-05,0.000000e+00
6476,-6.080402e-05,0.000000e+00
6476,-6.080402e-05,0.000000e+00
6533,-6.055276e-05,0.000000e+00
6533,-6.055276e-05,0.000000e+00
6534,-6.030151e-05,0.000000e+00
6534,-6.030151e-05,0.000000e+00
6535,-6.005025e-05,0.000000e+00
6535,-6.005025e-05,0.000000e+00
6536,-5.979899e-05,0.000000e+00
6536,-5.979899e-05,0.000000e+00
6590,-5.954774e-05,0.000000e+00
6590,-5.954774e-05,0.000000e+00
6591,-5.929648e-05,0.000000e+00
6591,-5.929648e-05,0.000000e+00
6592,-5.904523e-05,0.000000e+00
6592,-5.904523e-05,0.000000e+00
6593,-5.879397e-05,0.000000e+00
6593,-5.879397e-05,0.000000e+00
